Time,X Desired,X Actual,Y Desired,Y Actual,Z Desired,Z Actual,Roll Desired,Roll Actual,Pitch Desired,Pitch Actual,Yaw Desired,Yaw Actual
1.3999999999998622,2.0999999999997936,1.7051520707287273,1.0499999999998968,0.8343080539932154,3.950000000000103,4.1109281424002795,0.0,4.748903485544814e-16,0.0,1.6593537698256637e-15,0.0,-0.0037533282164855463
1.4099999999998611,2.1149999999997915,1.7192930358101983,1.0574999999998957,0.8412473564897569,3.9425000000001043,4.1031161744266855,0.0,4.734868572982713e-16,0.0,1.665295503785967e-15,0.0,-0.004706864351457484
1.41999999999986,2.1299999999997903,1.733487699938143,1.0649999999998951,0.8481214326704353,3.935000000000105,4.095124172309884,0.0,4.654788064814555e-16,0.0,1.67103162754497e-15,0.0,-0.008010708583877221
1.429999999999859,2.144999999999788,1.7480950036792742,1.072499999999894,0.8547388779354104,3.927500000000106,4.087439851323513,0.0,4.642310496757009e-16,0.0,1.6768507521713847e-15,0.0,-0.009110971920689395
1.4399999999998578,2.159999999999787,1.7626058770774373,1.0799999999998935,0.8613804964999191,3.9200000000001065,4.079781607831405,0.0,4.737415679035342e-16,0.0,1.6816134681235712e-15,0.0,-0.006327051692621063
1.4499999999998567,2.174999999999785,1.7769046104216728,1.0874999999998924,0.8687381172328716,3.9125000000001076,4.071669219696397,0.0,4.853093891870654e-16,0.0,1.6844463036634072e-15,0.0,-0.002486504988051562
1.4599999999998556,2.1899999999997837,1.7912546386293373,1.0949999999998918,0.8766866435491607,3.905000000000108,4.063462145986378,0.0,4.893369910401043e-16,0.0,1.6880008971776376e-15,0.0,-0.001342676292166437
1.4699999999998545,2.2049999999997816,1.8054570633564078,1.1024999999998908,0.8845446449372204,3.897500000000109,4.055147601012676,0.0,4.781193186146803e-16,0.0,1.6928057243146875e-15,0.0,-0.005786715388013848
1.4799999999998534,2.2199999999997804,1.8196029374106713,1.1099999999998902,0.8929186156975859,3.89000000000011,4.046646887004006,0.0,4.655632802089312e-16,0.0,1.696232455683009e-15,0.0,-0.010672948318248953
1.4899999999998523,2.2349999999997783,1.833988230355182,1.1174999999998891,0.9014818605124825,3.882500000000111,4.037916841687172,0.0,4.669328044915523e-16,0.0,1.696570194049177e-15,0.0,-0.01030176769299973
1.4999999999998512,2.249999999999777,1.8485915692512551,1.1249999999998885,0.909850907745979,3.8750000000001115,4.0294427273344775,0.0,4.779952790449875e-16,0.0,1.6968690029358595e-15,0.0,-0.006474251089620655
1.5099999999998501,2.264999999999775,1.8629799792638848,1.1324999999998875,0.9179650193302797,3.8675000000001125,4.021355858344563,0.0,4.85928256206424e-16,0.0,1.6994762510116144e-15,0.0,-0.004037317862374072
1.519999999999849,2.2799999999997738,1.8772076226318557,1.1399999999998869,0.9254719277041895,3.860000000000113,4.013261706815639,0.0,4.910278157955138e-16,0.0,1.7026458260823735e-15,0.0,-0.002618120304462506
1.529999999999848,2.2949999999997717,1.8913686783036623,1.1474999999998858,0.9325533873061401,3.852500000000114,4.0052838352587,0.0,5.03351485743032e-16,0.0,1.7054580540325458e-15,0.0,0.001486301789038494
1.5399999999998468,2.3099999999997705,1.9054578484079445,1.1549999999998852,0.939601312828594,3.8450000000001148,3.996642119165916,0.0,5.142772923556442e-16,0.0,1.7062269367091814e-15,0.0,0.005451648094663226
1.5499999999998457,2.3249999999997684,1.9193428771298129,1.1624999999998842,0.9465209433163781,3.837500000000116,3.987486840478872,0.0,5.190021829409594e-16,0.0,1.7059458317176616e-15,0.0,0.006996892581850098
1.5599999999998446,2.339999999999767,1.9330535782311034,1.1699999999998836,0.9532325902669707,3.8300000000001164,3.978912582296473,0.0,5.235074233728792e-16,0.0,1.7075992699540898e-15,0.0,0.008397096223907177
1.5699999999998435,2.354999999999765,1.9463978601410707,1.1774999999998825,0.9595877605693605,3.8225000000001175,3.9703469294124196,0.0,5.27601834480061e-16,0.0,1.7089887084681382e-15,0.0,0.009821035769103504
1.5799999999998424,2.369999999999764,1.9594136829794861,1.184999999999882,0.9662164335967777,3.815000000000118,3.961738118234824,0.0,5.246107800331627e-16,0.0,1.7123540525593408e-15,0.0,0.007319413086969566
1.5899999999998413,2.3849999999997618,1.9727041935443623,1.1924999999998809,0.9732304937409149,3.807500000000119,3.953491275215101,0.0,5.227971561798684e-16,0.0,1.7162968710401575e-15,0.0,0.0056948347195800286
1.5999999999998402,2.3999999999997605,1.986072132135823,1.1999999999998803,0.9805647785783929,3.8000000000001197,3.9454255510089804,0.0,5.26879096875112e-16,0.0,1.718595966949098e-15,0.0,0.007577774248427991
1.6099999999998391,2.4149999999997585,1.9994243548478827,1.2074999999998792,0.9884083191894983,3.7925000000001208,3.937471374486272,0.0,5.258186741720725e-16,0.0,1.7232772670182937e-15,0.0,0.006327615411057322
1.619999999999838,2.4299999999997572,2.0134411089217785,1.2149999999998786,0.996402806962179,3.7850000000001214,3.9296522421063447,0.0,5.174592610507914e-16,0.0,1.7311970920654027e-15,0.0,0.0008165533743041108
1.629999999999837,2.444999999999755,2.0280378432050026,1.2224999999998776,1.004322625396435,3.7775000000001224,3.9218650102218007,0.0,5.08280010802989e-16,0.0,1.739394304260223e-15,0.0,-0.004919605923445051
1.6399999999998358,2.459999999999754,2.0427120360710354,1.229999999999877,1.01184021446279,3.770000000000123,3.91434509527893,0.0,5.04837297338642e-16,0.0,1.7467109634084977e-15,0.0,-0.007273494032982118
1.6499999999998347,2.474999999999752,2.0576733841698784,1.237499999999876,1.0192989706627515,3.762500000000124,3.9071177463434776,0.0,5.078810878238938e-16,0.0,1.7530998101136844e-15,0.0,-0.00602903670122864
1.6599999999998336,2.4899999999997506,2.072511656002785,1.2449999999998753,1.0269907038878512,3.7550000000001247,3.8998408268141462,0.0,5.136346331776799e-16,0.0,1.7585583488605816e-15,0.0,-0.0033749808586314967
1.6699999999998325,2.5049999999997485,2.086677304798431,1.2524999999998743,1.0350166143865498,3.7475000000001257,3.8926919325131033,0.0,5.143172763205775e-16,0.0,1.766886805779566e-15,0.0,-0.004180860008462229
1.6799999999998314,2.5199999999997473,2.100891880544922,1.2599999999998737,1.0428882158011066,3.7400000000001263,3.8853633649240003,0.0,5.086407517361526e-16,0.0,1.777098293593571e-15,0.0,-0.008759973564438354
1.6899999999998303,2.5349999999997452,2.115095796197678,1.2674999999998726,1.0507822890799534,3.7325000000001274,3.877643444966661,0.0,4.992850473865194e-16,0.0,1.7870703776851476e-15,0.0,-0.015467621705999681
1.6999999999998292,2.549999999999744,2.12922289486401,1.274999999999872,1.0586789578388898,3.725000000000128,3.8700348322082396,0.0,4.962035888600982e-16,0.0,1.7949458756773768e-15,0.0,-0.0182379123507886
1.709999999999828,2.564999999999742,2.1438233411742984,1.282499999999871,1.0655766547531083,3.717500000000129,3.8619404588696558,0.0,5.066458583706561e-16,0.0,1.795087155527213e-15,0.0,-0.011924017435246863
1.719999999999827,2.5799999999997407,2.158876386446473,1.2899999999998704,1.0725924863024294,3.7100000000001296,3.853354862250909,0.0,5.292260315965794e-16,0.0,1.7874434105692735e-15,0.0,0.0027682294870024883
1.729999999999826,2.5949999999997386,2.173730163603645,1.2974999999998693,1.0805956435722925,3.7025000000001307,3.845105986390632,0.0,5.536313276948617e-16,0.0,1.7797519007899277e-15,0.0,0.018591748070070736
1.7399999999998248,2.6099999999997374,2.1883493025172527,1.3049999999998687,1.0886394559040253,3.6950000000001313,3.8373504887097805,0.0,5.648266681698498e-16,0.0,1.779780936479503e-15,0.0,0.02507521898854226
1.7499999999998237,2.6249999999997353,2.203321748573709,1.3124999999998677,1.0962817453310918,3.6875000000001323,3.829257172084745,0.0,5.61224985016981e-16,0.0,1.784551021553199e-15,0.0,0.022415315749074592
1.7599999999998226,2.639999999999734,2.2185049394499585,1.319999999999867,1.1040041880427955,3.680000000000133,3.820121064663729,0.0,5.530849370047963e-16,0.0,1.7864896582589757e-15,0.0,0.01784068361358389
1.7699999999998215,2.654999999999732,2.2335342033776295,1.327499999999866,1.112008253281195,3.672500000000134,3.8105156794206745,0.0,5.449744520991185e-16,0.0,1.7862243805949546e-15,0.0,0.013797199617382707
1.7799999999998204,2.669999999999731,2.2487151337048576,1.3349999999998654,1.120203707621531,3.6650000000001346,3.8013446636143526,0.0,5.303381281559986e-16,0.0,1.7906628048547822e-15,0.0,0.0050448340472939186
1.7899999999998193,2.6849999999997287,2.2641666655708517,1.3424999999998644,1.1287495602079558,3.6575000000001356,3.793118694094537,0.0,5.205157056433028e-16,0.0,1.7973153926004695e-15,0.0,-0.0013554838495213038
1.7999999999998182,2.6999999999997275,2.27950409498153,1.3499999999998638,1.1373679706595825,3.6500000000001362,3.785289350499778,0.0,5.221388925186413e-16,0.0,1.801140935296149e-15,0.0,-0.0006864395751738971
1.809999999999817,2.7149999999997254,2.294339232251214,1.3574999999998627,1.1459113485973842,3.6425000000001373,3.777159421204474,0.0,5.295314929336041e-16,0.0,1.8012840654151767e-15,0.0,0.003918202813093822
1.819999999999816,2.729999999999724,2.3095875924923277,1.364999999999862,1.154973822710655,3.635000000000138,3.76718511882477,0.0,5.246656542581466e-16,0.0,1.798607855358725e-15,0.0,0.001818970256268487
1.8299999999998149,2.744999999999722,2.325826026445921,1.372499999999861,1.1640917506680655,3.627500000000139,3.7563526752456204,0.0,5.059078466048971e-16,0.0,1.797880258570892e-15,0.0,-0.008871215973163659
1.8399999999998138,2.759999999999721,2.3417421110540437,1.3799999999998604,1.1727895795474736,3.6200000000001396,3.746801170512031,0.0,4.94674166920211e-16,0.0,1.7995636708710887e-15,0.0,-0.015936513477399
1.8499999999998127,2.774999999999719,2.357227893620538,1.3874999999998594,1.1815062211542195,3.6125000000001406,3.7382552277030356,0.0,4.931499406677446e-16,0.0,1.801717901106096e-15,0.0,-0.01745668222076642
1.8599999999998116,2.7899999999997176,2.3728700561680887,1.3949999999998588,1.1903466863020027,3.605000000000141,3.7300066057162233,0.0,5.019866524668965e-16,0.0,1.800931035663881e-15,0.0,-0.012308053339731591
1.8699999999998105,2.8049999999997155,2.388708309962074,1.4024999999998577,1.1985525274677395,3.5975000000001423,3.7214617472776355,0.0,5.164039433603294e-16,0.0,1.7963938156529134e-15,0.0,-0.0032207773239676264
1.8799999999998094,2.8199999999997143,2.4044228833691443,1.4099999999998571,1.2058451776048078,3.590000000000143,3.7129553161571294,0.0,5.283953263612093e-16,0.0,1.7927640001817003e-15,0.0,0.004399269945251142
1.8899999999998083,2.834999999999712,2.4204474365364956,1.417499999999856,1.2123732897323525,3.582500000000144,3.7050633936365855,0.0,5.331117996527639e-16,0.0,1.7946569473199756e-15,0.0,0.007012755283371099
1.8999999999998072,2.849999999999711,2.43791537739528,1.4249999999998555,1.2189819600831635,3.5750000000001445,3.6974334158019024,0.0,5.410974402338522e-16,0.0,1.7962469977511785e-15,0.0,0.011723595661953285
1.909999999999806,2.864999999999709,2.455773289827133,1.4324999999998544,1.2263970169410525,3.5675000000001456,3.6901043243141385,0.0,5.532657596137682e-16,0.0,1.7970946250721604e-15,0.0,0.019163459909486782
1.919999999999805,2.8799999999997077,2.472763551741113,1.4399999999998538,1.2334963342035008,3.560000000000146,3.68285738172774,0.0,5.517091048209115e-16,0.0,1.804435774513685e-15,0.0,0.01762134901965344
1.9299999999998039,2.8949999999997056,2.488888714803021,1.4474999999998528,1.2400283031008448,3.552500000000147,3.6760883253048307,0.0,5.448619465901887e-16,0.0,1.8165611290051362e-15,0.0,0.01202460727117049
1.9399999999998028,2.9099999999997044,2.504492224608572,1.4549999999998522,1.2467613181380526,3.545000000000148,3.670088611859859,0.0,5.382834122216936e-16,0.0,1.8324143750065544e-15,0.0,0.0059289132202412324
1.9499999999998017,2.9249999999997023,2.5198761364734454,1.4624999999998511,1.254203865650754,3.537500000000149,3.663603115425479,0.0,5.234659656596701e-16,0.0,1.8502289301449724e-15,0.0,-0.00536903725972329
1.9599999999998006,2.939999999999701,2.5346299495101547,1.4699999999998505,1.2620695461262958,3.5300000000001495,3.6567888179773758,0.0,5.142132797720608e-16,0.0,1.8645125649124466e-15,0.0,-0.01273387718768766
1.9699999999997995,2.954999999999699,2.5487760071313637,1.4774999999998495,1.2699200323456574,3.5225000000001505,3.650007948190814,0.0,5.152115502722947e-16,0.0,1.8748206672758498e-15,0.0,-0.013236206758721062
1.9799999999997984,2.9699999999996978,2.5630758743931623,1.4849999999998489,1.2780094937009314,3.515000000000151,3.6434561390163926,0.0,5.150460493494621e-16,0.0,1.886948967593886e-15,0.0,-0.014744270453797757
1.9899999999997973,2.9849999999996957,2.5777443072143673,1.4924999999998478,1.286260413068917,3.507500000000152,3.6367940839682733,0.0,5.179634609736361e-16,0.0,1.897547434963395e-15,0.0,-0.014062761055154444
1.9999999999997962,2.9999999999996945,2.592445672387428,1.4999999999998472,1.294319567822839,3.5000000000001528,3.6297849478671425,0.0,5.273680921664443e-16,0.0,1.9032507613686876e-15,0.0,-0.00846053718491131
2.0099999999998173,3.0119999999997806,2.6067128462214617,1.5,1.3021129912555907,3.4960000000000733,3.622601580935526,0.0,5.335557086610821e-16,0.0,1.9092268374555886e-15,-0.006283185307064771,-0.004867774805822797
2.0199999999998384,3.023999999999806,2.6206100700918977,1.5,1.3096764304027775,3.492000000000065,3.6148677350304883,0.0,5.319770230544001e-16,0.0,1.9163562597341165e-15,-0.012566370614257616,-0.006358843377927568
2.0299999999998595,3.0359999999998313,2.63462326968137,1.5,1.3168778367984708,3.4880000000000564,3.607004758767407,0.0,5.274704511643976e-16,0.0,1.9246460047178392e-15,-0.01884955592145046,-0.010189671150038996
2.0399999999998806,3.0479999999998566,2.6491291537090285,1.5,1.3236685673101631,3.484000000000048,3.5988867914943263,0.0,5.240497608739671e-16,0.0,1.9316543100879447e-15,-0.025132741228643306,-0.013363561344603304
2.0499999999999017,3.059999999999882,2.6636997866495133,1.5,1.3304348167397753,3.4800000000000395,3.5904100951383118,0.0,5.18848147517783e-16,0.0,1.937128844320927e-15,-0.03141592653583615,-0.01672313829267097
2.059999999999923,3.0719999999999072,2.6777471260600776,1.5,1.3375616930849097,3.476000000000031,3.5825057480473643,0.0,5.053338020776022e-16,0.0,1.9460695744859697e-15,-0.037699111843029,-0.02327635396450471
2.069999999999944,3.0839999999999326,2.6913824439429126,1.5,1.3450785542742145,3.4720000000000226,3.5753699998427044,0.0,4.800929819425591e-16,0.0,1.9599329234777278e-15,-0.043982297150221845,-0.03444135658947978
2.079999999999965,3.095999999999958,2.704893794176443,1.5,1.3524207496830867,3.468000000000014,3.568289232728441,0.0,4.514223879987647e-16,0.0,1.974520156264887e-15,-0.0502654824574147,-0.046532454005767235
2.089999999999986,3.107999999999983,2.718473207678682,1.5,1.3590974856373335,3.4640000000000057,3.561444690589417,0.0,4.236726255033431e-16,0.0,1.989849011309268e-15,-0.05654866776460754,-0.05810436872583376
2.100000000000007,3.1200000000000085,2.732178167270685,1.5,1.365201445027904,3.4599999999999973,3.5544645334366596,0.0,4.0069848296210694e-16,0.0,2.0040908197674446e-15,-0.06283185307180039,-0.06736023830487133
2.1100000000000283,3.132000000000034,2.7460428244940194,1.5,1.3712370942583818,3.455999999999989,3.547323119076789,0.0,3.9022333872254266e-16,0.0,2.0159630284543994e-15,-0.06911503837899323,-0.07149638608167314
2.1200000000000494,3.144000000000059,2.7600969859664817,1.5,1.3775662012292944,3.4519999999999804,3.540351837498234,0.0,3.870824692175988e-16,0.0,2.0275183627739743e-15,-0.07539822368618608,-0.07292044413557677
